NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,15,3,25,0.215609,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,15,3,25,0.2635454,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,15,3,25,0.3080082,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,15,3,25,0.402748,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,15,3,25,0.506508,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,15,3,25,0.6098068,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,15,3,25,0.7242073,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,15,3,25,0.8109129,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,15,3,25,0.9068672,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,15,3,25,1.007171,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,15,3,25,1.111984,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,15,3,25,1.21201,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,15,3,25,1.304748,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,15,3,25,1.410497,0
0,1,2,1,0,0.5075549,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,15,3,25,1.505857,1
0,1,2,2,0,1.007554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,25,15,3,25,1.602164,1
0,1,2,2,0,1.507554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,25,15,3,25,1.709149,1
0,1,2,2,0,2.007554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,25,15,3,25,1.805676,1
0,1,2,2,0,2.507553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,25,15,3,25,1.911058,1
0,1,2,2,0,3.007552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,25,15,3,25,2.011075,1
0,1,2,2,0,3.507552,0.3085001,0.3085001,15,3,27,26.5,3,27,1,2,25,15,3,25,2.106549,1
0,1,2,2,0,4.007552,8.3085,0.3085001,15,3,27,26,3,27,1,2,25,15,3,25,2.203033,1
0,1,2,2,0,4.507551,8.3085,0.3085001,15,3,27,25.49999,3,27,1,2,25,15,3,25,2.313049,1
1,1,2,1,19.60756,5.00755,0.3085001,0.3075551,15,3,27,24.99999,3,27,1,2,25,15,3,25,2.410524,1
1,1,2,1,18.80756,5.807552,0.3085001,0.3075551,15,3,27,24.19999,3,27,1,2,25,15,3,25,2.572179,1
1,1,2,1,18.60756,6.007553,0.3085001,0.3075551,15,3,27,23.99999,3,27,1,2,25,15,3,25,2.609378,1
1,1,2,1,18.10756,6.507555,0.3085001,0.3075551,15,3,27,23.49999,3,27,1,2,25,15,3,25,2.715209,1
1,1,2,1,17.60755,7.007556,0.3085001,0.3075551,15,3,27,22.99998,3,27,1,2,25,15,3,25,2.808721,1
